479,1,0.526474,
480,240,0.015069,
481,1,0.529122,
482,241,0.015176,
483,161,0.015821,
484,242,0.016195,
485,97,0.014667,
486,243,0.017488,
487,1,0.550756,
488,244,0.015371,
489,163,0.014522,
490,245,0.016731,
491,1,0.567927,
492,246,0.016667,
493,1,0.568708,
494,247,0.016979,
495,165,0.014555,
496,248,0.015585,
497,71,0.016447,
498,249,0.016772,
499,1,0.599665,
500,250,0.017582,
501,167,0.017443,
502,251,0.017530,
503,1,0.608605,
504,252,0.016547,
505,101,0.014958,
506,253,0.017333,
507,169,0.016140,
508,254,0.018013,
509,1,0.647352,
510,255,0.023983,
511,73,0.020735,
512,256,0.017528,
513,171,0.015900,
514,257,0.017608,
515,103,0.018795,
516,258,0.017729,
517,1,0.659398,
518,259,0.018040,
519,173,0.016751,
520,260,0.017526,
521,1,0.680537,
522,261,0.018145,
523,1,0.701554,
524,262,0.018350,
525,175,0.017214,
526,263,0.019212,
527,1,0.709386,
528,264,0.017130,
529,1,0.719726,
530,265,0.018465,
531,177,0.017682,
532,266,0.019204,
533,1,0.742029,
534,267,0.019136,
535,107,0.017873,
536,268,0.018416,
537,179,0.016640,
538,269,0.018798,
539,77,0.018863,
540,270,0.018742,
541,1,0.772265,
542,271,0.020208,
543,181,0.016897,
544,272,0.018081,
545,109,0.018705,
546,273,0.024527,
547,1,0.793839,
548,274,0.019667,
549,183,0.022243,
550,275,0.019178,
